index,path,cat,cat_num
709,./Dataset/ELAR/features/mobilenet_temp/train/16/SAWB1c2b10850_Rabbit,16,8
710,./Dataset/ELAR/features/mobilenet_temp/train/16/SAWB1c2b15641_Rabbit,16,8
711,./Dataset/ELAR/features/mobilenet_temp/train/16/SAWB1c2b35285_Rabbit,16,8
712,./Dataset/ELAR/features/mobilenet_temp/train/16/SAWB1c2b54703_Rabbit,16,8
713,./Dataset/ELAR/features/mobilenet_temp/train/16/SAWB1c2b84623_Rabbit,16,8
714,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b13960_Rabbit,16,8
715,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b30520_Rabbit,16,8
716,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b40870_Rabbit,16,8
717,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b44490_Rabbit,16,8
718,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b7670_Rabbit,16,8
719,./Dataset/ELAR/features/mobilenet_temp/train/16/SBS1A1c2b96906_Rabbit,16,8
720,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b116627_Rabbit,16,8
721,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b127577_Rabbit,16,8
722,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b1390_Rabbit,16,8
723,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b16680_Rabbit,16,8
724,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b167447_Rabbit,16,8
725,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b173157_Rabbit,16,8
726,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b195030_Rabbit,16,8
727,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b53320_Rabbit,16,8
728,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b56760_Rabbit,16,8
729,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b59050_Rabbit,16,8
730,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b72935_Rabbit,16,8
731,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b80915_Rabbit,16,8
732,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b8550_Rabbit,16,8
733,./Dataset/ELAR/features/mobilenet_temp/train/16/SLRB1c2b90085_Rabbit,16,8
734,./Dataset/ELAR/features/mobilenet_temp/train/16/STBA1c2b71565_Rabbit,16,8
735,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b111298_Rabbit,16,8
736,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b13224_Rabbit,16,8
737,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b32538_Rabbit,16,8
738,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b3780_Rabbit,16,8
739,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b40181_Rabbit,16,8
740,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b51591_Rabbit,16,8
741,./Dataset/ELAR/features/mobilenet_temp/train/16/STCA1c2b8720_Rabbit,16,8
742,./Dataset/ELAR/features/mobilenet_temp/train/17/AAM1A1c2a113115_Real,17,9
743,./Dataset/ELAR/features/mobilenet_temp/train/17/AAM1A1c2a79805_Real,17,9
744,./Dataset/ELAR/features/mobilenet_temp/train/17/AAM1A1c2a81555_Real,17,9
745,./Dataset/ELAR/features/mobilenet_temp/train/17/AAPB1c2b222514_Real,17,9
746,./Dataset/ELAR/features/mobilenet_temp/train/17/AASB1c2a87400_Real,17,9
747,./Dataset/ELAR/features/mobilenet_temp/train/17/ACAA1c2a40076_Real,17,9
748,./Dataset/ELAR/features/mobilenet_temp/train/17/ADPA1c2a33175_Real,17,9
749,./Dataset/ELAR/features/mobilenet_temp/train/17/ADPA1c2a37605_Real,17,9
750,./Dataset/ELAR/features/mobilenet_temp/train/17/ADPA1c2a41165_Real,17,9
751,./Dataset/ELAR/features/mobilenet_temp/train/17/ADPA1c2a41565_Real,17,9
752,./Dataset/ELAR/features/mobilenet_temp/train/17/AJNA1c2a72934_Real,17,9
753,./Dataset/ELAR/features/mobilenet_temp/train/17/AKRA1c2a98866_Real,17,9
754,./Dataset/ELAR/features/mobilenet_temp/train/17/AMGA1c2a108385_Real,17,9
755,./Dataset/ELAR/features/mobilenet_temp/train/17/AMGA1c2a109075_Real,17,9
756,./Dataset/ELAR/features/mobilenet_temp/train/17/AMGA1c2a93445_Real,17,9
757,./Dataset/ELAR/features/mobilenet_temp/train/17/BDHA1c2a97830_Real,17,9
758,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a101853_Real,17,9
759,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a102843_Real,17,9
760,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a104343_Real,17,9
761,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a106320_Real,17,9
762,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a75930_Real,17,9
763,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a79610_Real,17,9
764,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a86090_Real,17,9
765,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a87490_Real,17,9
766,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a88010_Real,17,9
767,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a89930_Real,17,9
768,./Dataset/ELAR/features/mobilenet_temp/train/17/BGMQB1c2a90356_Real,17,9
769,./Dataset/ELAR/features/mobilenet_temp/train/17/BPJB1c2b120210_Real,17,9
770,./Dataset/ELAR/features/mobilenet_temp/train/17/MAHB1c2b33910_Real,17,9
771,./Dataset/ELAR/features/mobilenet_temp/train/17/MAHB1c2b51160_Real,17,9
772,./Dataset/ELAR/features/mobilenet_temp/train/17/MAHB2c6iii34500_Real,17,9
773,./Dataset/ELAR/features/mobilenet_temp/train/17/MBCB1C2a71652_Real,17,9
774,./Dataset/ELAR/features/mobilenet_temp/train/17/MBHA1C2a68105_Real,17,9
775,./Dataset/ELAR/features/mobilenet_temp/train/17/MBHA1C2a76840_Real,17,9
776,./Dataset/ELAR/features/mobilenet_temp/train/17/MBHA1C2a77220_Real,17,9
777,./Dataset/ELAR/features/mobilenet_temp/train/17/MBHA1C2a77905_Real,17,9
778,./Dataset/ELAR/features/mobilenet_temp/train/17/MBHA3c9a163690_Real,17,9
779,./Dataset/ELAR/features/mobilenet_temp/train/17/MCDB1C2a86986_Real,17,9
780,./Dataset/ELAR/features/mobilenet_temp/train/17/MCDB1C2a8709_Real,17,9
781,./Dataset/ELAR/features/mobilenet_temp/train/17/MCDB1C2a98267_Real,17,9
782,./Dataset/ELAR/features/mobilenet_temp/train/17/MDPA1C2a41521_Real,17,9
783,./Dataset/ELAR/features/mobilenet_temp/train/17/MDPA1C2a60825_Real,17,9
784,./Dataset/ELAR/features/mobilenet_temp/train/17/MDPA1C2a63505_Real,17,9
785,./Dataset/ELAR/features/mobilenet_temp/train/17/MDPA1C2a71950_Real,17,9
786,./Dataset/ELAR/features/mobilenet_temp/train/17/MDPA1C2a9650_Real,17,9
787,./Dataset/ELAR/features/mobilenet_temp/train/17/MFKA1C2a52765_Real,17,9
788,./Dataset/ELAR/features/mobilenet_temp/train/17/MFKA1C2a80835_Real,17,9
789,./Dataset/ELAR/features/mobilenet_temp/train/17/MKB1B1c2a86245_Real,17,9
790,./Dataset/ELAR/features/mobilenet_temp/train/17/MKB2A1c2a83940_Real,17,9
791,./Dataset/ELAR/features/mobilenet_temp/train/17/MMAA1C2a72690_Real,17,9
792,./Dataset/ELAR/features/mobilenet_temp/train/17/MMAA1C2a73990_Real,17,9
793,./Dataset/ELAR/features/mobilenet_temp/train/17/MMAA1C2a97770_Real,17,9
794,./Dataset/ELAR/features/mobilenet_temp/train/17/MSLB1c2b43269_Real,17,9
795,./Dataset/ELAR/features/mobilenet_temp/train/17/MTFB1C2a110755_Real,17,9
796,./Dataset/ELAR/features/mobilenet_temp/train/17/PDCB2c6ii21420_Real,17,9
797,./Dataset/ELAR/features/mobilenet_temp/train/17/PDCB3c9a38410_Real,17,9
798,./Dataset/ELAR/features/mobilenet_temp/train/17/PDHA1c2a126880_Real,17,9
799,./Dataset/ELAR/features/mobilenet_temp/train/17/PDHA1c2a45850_Real,17,9
800,./Dataset/ELAR/features/mobilenet_temp/train/17/PDMA1c2a45039_Real,17,9
801,./Dataset/ELAR/features/mobilenet_temp/train/17/PDMA1c2a61198_Real,17,9
802,./Dataset/ELAR/features/mobilenet_temp/train/17/PDMA1c2a65146_Real,17,9
803,./Dataset/ELAR/features/mobilenet_temp/train/17/PDRA1c2a100430_Real,17,9
804,./Dataset/ELAR/features/mobilenet_temp/train/17/PDRA1c2a120480_Real,17,9
805,./Dataset/ELAR/features/mobilenet_temp/train/17/PDRA1c2a135700_Real,17,9
806,./Dataset/ELAR/features/mobilenet_temp/train/17/PDSA1c2a105920_Real,17,9
807,./Dataset/ELAR/features/mobilenet_temp/train/17/PDSA1c2a107370_Real,17,9
808,./Dataset/ELAR/features/mobilenet_temp/train/17/PDSA1c2a84585_Real,17,9
809,./Dataset/ELAR/features/mobilenet_temp/train/17/PHHA1c2a108410_Real,17,9
810,./Dataset/ELAR/features/mobilenet_temp/train/17/PHHA1c2a143900_Real,17,9
811,./Dataset/ELAR/features/mobilenet_temp/train/17/PJLGA1c2b20300_Real,17,9
812,./Dataset/ELAR/features/mobilenet_temp/train/17/SASA1c2b51338_Real,17,9
813,./Dataset/ELAR/features/mobilenet_temp/train/17/SGMB1c2a65195_Real,17,9
814,./Dataset/ELAR/features/mobilenet_temp/train/17/SGMB1c2a77890_Real,17,9
815,./Dataset/ELAR/features/mobilenet_temp/train/17/SMGB1C2a106272_Real,17,9
816,./Dataset/ELAR/features/mobilenet_temp/train/17/SMGB1C2a112352_Real,17,9
817,./Dataset/ELAR/features/mobilenet_temp/train/17/SNCB2c2a153680_Real,17,9
818,./Dataset/ELAR/features/mobilenet_temp/train/17/SNCB2c2a182360_Real,17,9
819,./Dataset/ELAR/features/mobilenet_temp/train/17/SNCB2c2a72300_Real,17,9
820,./Dataset/ELAR/features/mobilenet_temp/train/17/SPKA1c2a132443_Real,17,9
821,./Dataset/ELAR/features/mobilenet_temp/train/17/SPKA1c2a176474_Real,17,9
822,./Dataset/ELAR/features/mobilenet_temp/train/17/SSSB1c2a67694_Real,17,9
823,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a102844_Real,17,9
824,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a103144_Real,17,9
825,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a115350_Real,17,9
826,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a125890_Real,17,9
827,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a146930_Real,17,9
828,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a23890_Real,17,9
829,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a84794_Real,17,9
830,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a86704_Real,17,9
831,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a87534_Real,17,9
832,./Dataset/ELAR/features/mobilenet_temp/train/17/STMB1c2a88873_Real,17,9
833,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM1A1c2a14720_Same,18,10
834,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM1A1c2a60245_Same,18,10
835,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM1A2c6ii61920_Same,18,10
836,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM1A2c6iv10400_Same,18,10
837,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM1A2c6iv11580_Same,18,10
838,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM2A2c6ii43110_Same,18,10
839,./Dataset/ELAR/features/mobilenet_temp/train/18/AAM2A2c6iv34180_Same,18,10
840,./Dataset/ELAR/features/mobilenet_temp/train/18/ADCB2c6iii89310_Same,18,10
841,./Dataset/ELAR/features/mobilenet_temp/train/18/ADCB2c7a108947_Same,18,10
842,./Dataset/ELAR/features/mobilenet_temp/train/18/ADCB2c7a128674_Same,18,10
843,./Dataset/ELAR/features/mobilenet_temp/train/18/AJNA1c2a14720_Same,18,10
844,./Dataset/ELAR/features/mobilenet_temp/train/18/AJNA1c2a36166_Same,18,10
845,./Dataset/ELAR/features/mobilenet_temp/train/18/AMGA1c2a32280_Same,18,10
846,./Dataset/ELAR/features/mobilenet_temp/train/18/AMW1B2c6iii42400_Same,18,10
847,./Dataset/ELAR/features/mobilenet_temp/train/18/AMW2A2c7a108390_Same,18,10
848,./Dataset/ELAR/features/mobilenet_temp/train/18/AMW2A2c7a115041_Same,18,10
849,./Dataset/ELAR/features/mobilenet_temp/train/18/AMW2A2c7a32884_Same,18,10
850,./Dataset/ELAR/features/mobilenet_temp/train/18/BAOBB2c7a76210_Same,18,10
851,./Dataset/ELAR/features/mobilenet_temp/train/18/BGMQB1c2a26460_Same,18,10
852,./Dataset/ELAR/features/mobilenet_temp/train/18/BGMQB1c2a31086_Same,18,10
853,./Dataset/ELAR/features/mobilenet_temp/train/18/BGMQB1c2a68558_Same,18,10
854,./Dataset/ELAR/features/mobilenet_temp/train/18/BGMQB1c2a70818_Same,18,10
855,./Dataset/ELAR/features/mobilenet_temp/train/18/BGMQB1c2a81590_Same,18,10
856,./Dataset/ELAR/features/mobilenet_temp/train/18/BRCA2c7a74070_Same,18,10
857,./Dataset/ELAR/features/mobilenet_temp/train/18/MAHB1c2b44540_Same,18,10
858,./Dataset/ELAR/features/mobilenet_temp/train/18/MAHB2c6iii12680_Same,18,10
859,./Dataset/ELAR/features/mobilenet_temp/train/18/MAHB2c6iii31900_Same,18,10
860,./Dataset/ELAR/features/mobilenet_temp/train/18/MAHB2c7a36316_Same,18,10
861,./Dataset/ELAR/features/mobilenet_temp/train/18/MAHB2c7a62506_Same,18,10
862,./Dataset/ELAR/features/mobilenet_temp/train/18/MBCB1C2a49975_Same,18,10
863,./Dataset/ELAR/features/mobilenet_temp/train/18/MBHA1C2a37580_Same,18,10
864,./Dataset/ELAR/features/mobilenet_temp/train/18/MBHA3c9a26715_Same,18,10
865,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB1C2a28890_Same,18,10
866,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB1C2a35586_Same,18,10
867,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB1C2a40434_Same,18,10
868,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB1C2a76331_Same,18,10
869,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB1C2a94921_Same,18,10
870,./Dataset/ELAR/features/mobilenet_temp/train/18/MCDB2c6iii51710_Same,18,10
871,./Dataset/ELAR/features/mobilenet_temp/train/18/MDHB2c6iii3280_Same,18,10
872,./Dataset/ELAR/features/mobilenet_temp/train/18/MDHB2c6iii41950_Same,18,10
873,./Dataset/ELAR/features/mobilenet_temp/train/18/MDPA1C2a29065_Same,18,10
874,./Dataset/ELAR/features/mobilenet_temp/train/18/MDPA1C2a64145_Same,18,10
875,./Dataset/ELAR/features/mobilenet_temp/train/18/MDPA3c9a53725_Same,18,10
876,./Dataset/ELAR/features/mobilenet_temp/train/18/MFKA1C2a39235_Same,18,10
877,./Dataset/ELAR/features/mobilenet_temp/train/18/MKB1B2c7a41947_Same,18,10
878,./Dataset/ELAR/features/mobilenet_temp/train/18/MMAA2c6ii35050_Same,18,10
879,./Dataset/ELAR/features/mobilenet_temp/train/18/MMAA2c6ii57900_Same,18,10
880,./Dataset/ELAR/features/mobilenet_temp/train/18/MSLB1c2b63189_Same,18,10
881,./Dataset/ELAR/features/mobilenet_temp/train/18/MSLB1c2b68537_Same,18,10
882,./Dataset/ELAR/features/mobilenet_temp/train/18/MSLB1c2b76959_Same,18,10
883,./Dataset/ELAR/features/mobilenet_temp/train/18/MSLB2c6iii5190_Same,18,10
884,./Dataset/ELAR/features/mobilenet_temp/train/18/MSQA2c6ii50250_Same,18,10
885,./Dataset/ELAR/features/mobilenet_temp/train/18/MTFB1C2a63760_Same,18,10
886,./Dataset/ELAR/features/mobilenet_temp/train/18/PCNB2c7a143160_Same,18,10
887,./Dataset/ELAR/features/mobilenet_temp/train/18/PDHA1c2a140440_Same,18,10
888,./Dataset/ELAR/features/mobilenet_temp/train/18/PDHA1c2a47970_Same,18,10
889,./Dataset/ELAR/features/mobilenet_temp/train/18/PDHA1c2a77680_Same,18,10
890,./Dataset/ELAR/features/mobilenet_temp/train/18/PDHA1c2a79660_Same,18,10
891,./Dataset/ELAR/features/mobilenet_temp/train/18/PDRA1c2a113155_Same,18,10
892,./Dataset/ELAR/features/mobilenet_temp/train/18/PDRA1c2a118110_Same,18,10
893,./Dataset/ELAR/features/mobilenet_temp/train/18/PDRA1c2a20140_Same,18,10
894,./Dataset/ELAR/features/mobilenet_temp/train/18/PDRA1c2a33640_Same,18,10
895,./Dataset/ELAR/features/mobilenet_temp/train/18/PDRA1c2a87290_Same,18,10
896,./Dataset/ELAR/features/mobilenet_temp/train/18/PDSA1c2a49950_Same,18,10
897,./Dataset/ELAR/features/mobilenet_temp/train/18/PGMB1c2a40345_Same,18,10
898,./Dataset/ELAR/features/mobilenet_temp/train/18/PGMB1c2a74870_Same,18,10
899,./Dataset/ELAR/features/mobilenet_temp/train/18/PHHA1c2a88720_Same,18,10
900,./Dataset/ELAR/features/mobilenet_temp/train/18/PJPB1c2b68170_Same,18,10
901,./Dataset/ELAR/features/mobilenet_temp/train/18/SASA1c2b59678_Same,18,10
902,./Dataset/ELAR/features/mobilenet_temp/train/18/SASA2c7a105350_Same,18,10
903,./Dataset/ELAR/features/mobilenet_temp/train/18/SAWB1c2b110345_Same,18,10
904,./Dataset/ELAR/features/mobilenet_temp/train/18/SAWB1c2b12671_Same,18,10
905,./Dataset/ELAR/features/mobilenet_temp/train/18/SAWB1c2b76271_Same,18,10
906,./Dataset/ELAR/features/mobilenet_temp/train/18/SAWB1c2b85583_Same,18,10
907,./Dataset/ELAR/features/mobilenet_temp/train/18/SBS1A3c7a93870_Same,18,10
908,./Dataset/ELAR/features/mobilenet_temp/train/18/SLWA1c2a28932_Same,18,10
909,./Dataset/ELAR/features/mobilenet_temp/train/18/SLWA3c9a205385_Same,18,10
910,./Dataset/ELAR/features/mobilenet_temp/train/18/SMGB1C2a30184_Same,18,10
911,./Dataset/ELAR/features/mobilenet_temp/train/18/SMGB1C2a75612_Same,18,10
912,./Dataset/ELAR/features/mobilenet_temp/train/18/SMGB1C2a76072_Same,18,10
913,./Dataset/ELAR/features/mobilenet_temp/train/18/SMGB1C2a78132_Same,18,10
914,./Dataset/ELAR/features/mobilenet_temp/train/18/SMGB1C2a92222_Same,18,10
915,./Dataset/ELAR/features/mobilenet_temp/train/18/SNCB2c2a58550_Same,18,10
916,./Dataset/ELAR/features/mobilenet_temp/train/18/SPKA1c2a126476_Same,18,10
917,./Dataset/ELAR/features/mobilenet_temp/train/18/STBA3c9a316360_Same,18,10
918,./Dataset/ELAR/features/mobilenet_temp/train/18/STCA1c2b120965_Same,18,10
919,./Dataset/ELAR/features/mobilenet_temp/train/18/STMB1c2a51075_Same,18,10
920,./Dataset/ELAR/features/mobilenet_temp/train/18/STMB1c2a54605_Same,18,10
921,./Dataset/ELAR/features/mobilenet_temp/train/19/AAM1A1c2a112855_Say,19,11
922,./Dataset/ELAR/features/mobilenet_temp/train/19/AAM1A2c6iv49220_Say,19,11
923,./Dataset/ELAR/features/mobilenet_temp/train/19/AAM2A1c2b118590_Say,19,11
924,./Dataset/ELAR/features/mobilenet_temp/train/19/AAM2A1c2b123950_Say,19,11
925,./Dataset/ELAR/features/mobilenet_temp/train/19/AAPB1c2b102984_Say,19,11
926,./Dataset/ELAR/features/mobilenet_temp/train/19/AAPB1c2b223035_Say,19,11
927,./Dataset/ELAR/features/mobilenet_temp/train/19/AAPB1c2b49988_Say,19,11
928,./Dataset/ELAR/features/mobilenet_temp/train/19/AAPB2c6iii131780_Say,19,11
929,./Dataset/ELAR/features/mobilenet_temp/train/19/AASB1c2a92780_Say,19,11
930,./Dataset/ELAR/features/mobilenet_temp/train/19/ACAA1c2a7610_Say,19,11
931,./Dataset/ELAR/features/mobilenet_temp/train/19/ACAA1c2a8690_Say,19,11
932,./Dataset/ELAR/features/mobilenet_temp/train/19/ADPA1c2a40935_Say,19,11
933,./Dataset/ELAR/features/mobilenet_temp/train/19/AFLA1c2b26261_Say,19,11
934,./Dataset/ELAR/features/mobilenet_temp/train/19/AKRA1c2a98456_Say,19,11
935,./Dataset/ELAR/features/mobilenet_temp/train/19/AMGA1c2a108855_Say,19,11
936,./Dataset/ELAR/features/mobilenet_temp/train/19/AMGA1c2a76695_Say,19,11
937,./Dataset/ELAR/features/mobilenet_temp/train/19/AMW1B1c2b14000_Say,19,11
938,./Dataset/ELAR/features/mobilenet_temp/train/19/AMW1B1c2b6530_Say,19,11
939,./Dataset/ELAR/features/mobilenet_temp/train/19/BDHA1c2a94540_Say,19,11
940,./Dataset/ELAR/features/mobilenet_temp/train/19/BDHA1c2a96910_Say,19,11
941,./Dataset/ELAR/features/mobilenet_temp/train/19/BGMQB2c7a127210_Say,19,11
942,./Dataset/ELAR/features/mobilenet_temp/train/19/BKPA1c2b18580_Say,19,11
943,./Dataset/ELAR/features/mobilenet_temp/train/19/BKPA1c2b81600_Say,19,11
944,./Dataset/ELAR/features/mobilenet_temp/train/19/BMKB2c7a72200_Say,19,11
945,./Dataset/ELAR/features/mobilenet_temp/train/19/BPJB1c2b94820_Say,19,11
946,./Dataset/ELAR/features/mobilenet_temp/train/19/BTMA1c2b68830_Say,19,11
947,./Dataset/ELAR/features/mobilenet_temp/train/19/BTMA1c2b72290_Say,19,11
948,./Dataset/ELAR/features/mobilenet_temp/train/19/MAHB1c2b33740_Say,19,11
949,./Dataset/ELAR/features/mobilenet_temp/train/19/MDBB1c2b27225_Say,19,11
950,./Dataset/ELAR/features/mobilenet_temp/train/19/MDBB1c2b64635_Say,19,11
951,./Dataset/ELAR/features/mobilenet_temp/train/19/MDPA1C2a34785_Say,19,11
952,./Dataset/ELAR/features/mobilenet_temp/train/19/MDPA1C2a50355_Say,19,11
953,./Dataset/ELAR/features/mobilenet_temp/train/19/MDPA1C2a65335_Say,19,11
954,./Dataset/ELAR/features/mobilenet_temp/train/19/MFKA1C2a32895_Say,19,11
955,./Dataset/ELAR/features/mobilenet_temp/train/19/MFKA1C2a69225_Say,19,11
956,./Dataset/ELAR/features/mobilenet_temp/train/19/MFKA1C2a74885_Say,19,11
957,./Dataset/ELAR/features/mobilenet_temp/train/19/MGCA1c2b123160_Say,19,11
958,./Dataset/ELAR/features/mobilenet_temp/train/19/MGCA1c2b131485_Say,19,11
959,./Dataset/ELAR/features/mobilenet_temp/train/19/MGCA1c2b32970_Say,19,11
960,./Dataset/ELAR/features/mobilenet_temp/train/19/MGCA1c2b3345_Say,19,11
961,./Dataset/ELAR/features/mobilenet_temp/train/19/MGCA2c6ii10500_Say,19,11
962,./Dataset/ELAR/features/mobilenet_temp/train/19/MKB2A1c2a83570_Say,19,11
963,./Dataset/ELAR/features/mobilenet_temp/train/19/MMAA1C2a97520_Say,19,11
964,./Dataset/ELAR/features/mobilenet_temp/train/19/MSLB1c2b107167_Say,19,11
965,./Dataset/ELAR/features/mobilenet_temp/train/19/MSLB1c2b27669_Say,19,11
966,./Dataset/ELAR/features/mobilenet_temp/train/19/MSLB1c2b39919_Say,19,11
967,./Dataset/ELAR/features/mobilenet_temp/train/19/PCHA1c2b104619_Say,19,11
968,./Dataset/ELAR/features/mobilenet_temp/train/19/PCNB1c2b143570_Say,19,11
969,./Dataset/ELAR/features/mobilenet_temp/train/19/PCNB1c2b2790_Say,19,11
970,./Dataset/ELAR/features/mobilenet_temp/train/19/PDHA1c2a137780_Say,19,11
971,./Dataset/ELAR/features/mobilenet_temp/train/19/PDRA1c2a109450_Say,19,11
972,./Dataset/ELAR/features/mobilenet_temp/train/19/PDRA1c2a133500_Say,19,11
973,./Dataset/ELAR/features/mobilenet_temp/train/19/PDRA1c2a135120_Say,19,11
974,./Dataset/ELAR/features/mobilenet_temp/train/19/PDSA1c2a107140_Say,19,11
975,./Dataset/ELAR/features/mobilenet_temp/train/19/PDSA3c9a17830_Say,19,11
976,./Dataset/ELAR/features/mobilenet_temp/train/19/PHHA1c2a143560_Say,19,11
977,./Dataset/ELAR/features/mobilenet_temp/train/19/PJLGA1c2b62370_Say,19,11
978,./Dataset/ELAR/features/mobilenet_temp/train/19/PJLGA1c2b66160_Say,19,11
979,./Dataset/ELAR/features/mobilenet_temp/train/19/PRFA1c2b18170_Say,19,11
980,./Dataset/ELAR/features/mobilenet_temp/train/19/PRFA1c2b38230_Say,19,11
981,./Dataset/ELAR/features/mobilenet_temp/train/19/PRFA1c2b80960_Say,19,11
982,./Dataset/ELAR/features/mobilenet_temp/train/19/PRFA1c2b84400_Say,19,11
983,./Dataset/ELAR/features/mobilenet_temp/train/19/PRFA1c2b87470_Say,19,11
984,./Dataset/ELAR/features/mobilenet_temp/train/19/PTKA1c2b20370_Say,19,11
985,./Dataset/ELAR/features/mobilenet_temp/train/19/SASA1c2b27140_Say,19,11
986,./Dataset/ELAR/features/mobilenet_temp/train/19/SASA1c2b90850_Say,19,11
987,./Dataset/ELAR/features/mobilenet_temp/train/19/SAWB1c2b16275_Say,19,11
988,./Dataset/ELAR/features/mobilenet_temp/train/19/SAWB1c2b22310_Say,19,11
989,./Dataset/ELAR/features/mobilenet_temp/train/19/SBS1A1c2b95438_Say,19,11
990,./Dataset/ELAR/features/mobilenet_temp/train/19/SLRB1c2b196170_Say,19,11
991,./Dataset/ELAR/features/mobilenet_temp/train/19/SNCB2c2a166310_Say,19,11
992,./Dataset/ELAR/features/mobilenet_temp/train/19/SNCB2c2a181970_Say,19,11
993,./Dataset/ELAR/features/mobilenet_temp/train/19/SPKA3c9a74425_Say,19,11
994,./Dataset/ELAR/features/mobilenet_temp/train/19/SSNA2c7a85930_Say,19,11
995,./Dataset/ELAR/features/mobilenet_temp/train/19/STCA1c2b107047_Say,19,11
996,./Dataset/ELAR/features/mobilenet_temp/train/19/STCA1c2b108247_Say,19,11
997,./Dataset/ELAR/features/mobilenet_temp/train/2/AAPB1c2b106013_Bed,2,12
998,./Dataset/ELAR/features/mobilenet_temp/train/2/AAPB2c7a18866_Bed,2,12
999,./Dataset/ELAR/features/mobilenet_temp/train/2/ACAA2c7a18730_Bed,2,12
1000,./Dataset/ELAR/features/mobilenet_temp/train/2/ADCB2c7a17716_Bed,2,12
1001,./Dataset/ELAR/features/mobilenet_temp/train/2/ADCB2c7a3604_Bed,2,12
1002,./Dataset/ELAR/features/mobilenet_temp/train/2/AJPB2c7a14675_Bed,2,12
1003,./Dataset/ELAR/features/mobilenet_temp/train/2/AJPB2c7a2870_Bed,2,12
1004,./Dataset/ELAR/features/mobilenet_temp/train/2/AMW1B2c7a5520_Bed,2,12
1005,./Dataset/ELAR/features/mobilenet_temp/train/2/AMW2A2c7a12831_Bed,2,12
1006,./Dataset/ELAR/features/mobilenet_temp/train/2/AMW2A2c7a13856_Bed,2,12
1007,./Dataset/ELAR/features/mobilenet_temp/train/2/AMW2A2c7a14296_Bed,2,12
1008,./Dataset/ELAR/features/mobilenet_temp/train/2/AMW2A2c7a17481_Bed,2,12
